"Date Printed: Wednesday, August 29, 2018 10:28:28 AM"
Title: Chlamydia | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Asian | Black/African American | Hispanic/Latino | White | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2014","Illinois","17","All age groups","White","Both sexes","14,694",183.2,"8,020,613"
"Chlamydia","2002","Illinois","17","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Illinois","17","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Illinois","17","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Illinois","17","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Illinois","17","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Illinois","17","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Illinois","17","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Illinois","17","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Illinois","17","All age groups","Asian","Both sexes","351",59.1,"593,778"
"Chlamydia","2010","Illinois","17","All age groups","Black/African American","Both sexes","29,697",1614.5,"1,839,428"
"Chlamydia","2010","Illinois","17","All age groups","Hispanic/Latino","Both sexes","6,462",317.6,"2,034,898"
"Chlamydia","2010","Illinois","17","All age groups","White","Both sexes","12,068",147.5,"8,179,127"
"Chlamydia","2011","Illinois","17","All age groups","Asian","Both sexes","435",71.1,"611,613"
"Chlamydia","2011","Illinois","17","All age groups","Black/African American","Both sexes","32,989",1796.9,"1,835,935"
"Chlamydia","2011","Illinois","17","All age groups","Hispanic/Latino","Both sexes","7,359",355.9,"2,067,755"
"Chlamydia","2011","Illinois","17","All age groups","White","Both sexes","13,692",168,"8,149,237"
"Chlamydia","2001","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Indiana","18","All age groups","Asian","Both sexes","47",55.5,"84,617"
"Chlamydia","2007","Indiana","18","All age groups","Black/African American","Both sexes","8,090",1449.7,"558,047"
"Chlamydia","2007","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,181",366.4,"322,337"
"Chlamydia","2007","Indiana","18","All age groups","White","Both sexes","7,351",138.9,"5,293,022"
"Chlamydia","2006","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2015","Indiana","18","All age groups","Asian","Both sexes","176",127.1,"138,508"
"Chlamydia","2015","Indiana","18","All age groups","Black/African American","Both sexes","10,163",1653,"614,840"
"Chlamydia","2015","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,645",372.2,"441,909"
"Chlamydia","2015","Indiana","18","All age groups","White","Both sexes","13,357",252.4,"5,292,562"
"Chlamydia","2004","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Indiana","18","All age groups","Asian","Both sexes","64",72.9,"87,734"
"Chlamydia","2008","Indiana","18","All age groups","Black/African American","Both sexes","8,838",1562.7,"565,554"
"Chlamydia","2008","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,239",367.7,"336,915"
"Chlamydia","2008","Indiana","18","All age groups","White","Both sexes","8,085",152.3,"5,307,238"
"Chlamydia","2009","Indiana","18","All age groups","Asian","Both sexes","58",63.8,"90,857"
"Chlamydia","2009","Indiana","18","All age groups","Black/African American","Both sexes","8,401",1469.3,"571,786"
"Chlamydia","2009","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,046",299.6,"349,161"
"Chlamydia","2009","Indiana","18","All age groups","White","Both sexes","7,956",149.7,"5,314,019"
"Chlamydia","2014","Indiana","18","All age groups","Asian","Both sexes","147",111.9,"131,363"
"Chlamydia","2014","Indiana","18","All age groups","Black/African American","Both sexes","10,633",1743.2,"609,984"
"Chlamydia","2014","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,693",391.9,"431,989"
"Chlamydia","2014","Indiana","18","All age groups","White","Both sexes","13,851",261.5,"5,296,370"
"Chlamydia","2002","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Indiana","18","All age groups","Asian","Both sexes","72",65.3,"110,242"
"Chlamydia","2011","Indiana","18","All age groups","Black/African American","Both sexes","9,918",1675.2,"592,065"
"Chlamydia","2011","Indiana","18","All age groups","Hispanic/Latino","Both sexes","999",248.5,"401,949"
"Chlamydia","2011","Indiana","18","All age groups","White","Both sexes","10,315",194.8,"5,296,136"
"Chlamydia","2012","Indiana","18","All age groups","Asian","Both sexes","86",73.9,"116,435"
"Chlamydia","2012","Indiana","18","All age groups","Black/African American","Both sexes","10,410",1743.3,"597,153"
"Chlamydia","2012","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,371",333.6,"410,939"
"Chlamydia","2012","Indiana","18","All age groups","White","Both sexes","12,566",237.4,"5,293,549"
"Chlamydia","2016","Indiana","18","All age groups","Asian","Both sexes","165",119.1,"138,508"
"Chlamydia","2016","Indiana","18","All age groups","Black/African American","Both sexes","10,486",1705.5,"614,840"
"Chlamydia","2016","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,867",422.5,"441,909"
"Chlamydia","2016","Indiana","18","All age groups","White","Both sexes","13,857",261.8,"5,292,562"
"Chlamydia","2000","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Indiana","18","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Indiana","18","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Indiana","18","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Indiana","18","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Indiana","18","All age groups","Asian","Both sexes","39",37.4,"104,382"
"Chlamydia","2010","Indiana","18","All age groups","Black/African American","Both sexes","8,782",1497.7,"586,381"
"Chlamydia","2010","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,000",255.3,"391,742"
"Chlamydia","2010","Indiana","18","All age groups","White","Both sexes","8,577",162,"5,295,266"
"Chlamydia","2013","Indiana","18","All age groups","Asian","Both sexes","111",89.6,"123,950"
"Chlamydia","2013","Indiana","18","All age groups","Black/African American","Both sexes","10,191",1686.2,"604,359"
"Chlamydia","2013","Indiana","18","All age groups","Hispanic/Latino","Both sexes","1,564",370.8,"421,786"
"Chlamydia","2013","Indiana","18","All age groups","White","Both sexes","13,096",247.3,"5,296,093"
"Chlamydia","2013","Iowa","19","All age groups","Asian","Both sexes","149",229.9,"64,798"
"Chlamydia","2013","Iowa","19","All age groups","Black/African American","Both sexes","1,964",2010.3,"97,695"
"Chlamydia","2013","Iowa","19","All age groups","Hispanic/Latino","Both sexes","769",455.7,"168,761"
"Chlamydia","2013","Iowa","19","All age groups","White","Both sexes","6,932",256.3,"2,704,319"
"Chlamydia","2000","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Iowa","19","All age groups","Asian","Both sexes","90",192.6,"46,730"
"Chlamydia","2008","Iowa","19","All age groups","Black/African American","Both sexes","1,917",2508.5,"76,420"
"Chlamydia","2008","Iowa","19","All age groups","Hispanic/Latino","Both sexes","547",427.5,"127,940"
"Chlamydia","2008","Iowa","19","All age groups","White","Both sexes","5,662",209.6,"2,701,405"
"Chlamydia","2001","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Iowa","19","All age groups","Asian","Both sexes","83",182.7,"45,426"
"Chlamydia","2007","Iowa","19","All age groups","Black/African American","Both sexes","1,670",2269.1,"73,596"
"Chlamydia","2007","Iowa","19","All age groups","Hispanic/Latino","Both sexes","587",479.8,"122,355"
"Chlamydia","2007","Iowa","19","All age groups","White","Both sexes","5,159",191.2,"2,697,987"
"Chlamydia","2014","Iowa","19","All age groups","Asian","Both sexes","167",242.7,"68,806"
"Chlamydia","2014","Iowa","19","All age groups","Black/African American","Both sexes","2,045",2012.3,"101,627"
"Chlamydia","2014","Iowa","19","All age groups","Hispanic/Latino","Both sexes","843",485.6,"173,588"
"Chlamydia","2014","Iowa","19","All age groups","White","Both sexes","7,441",274.9,"2,706,680"
"Chlamydia","2004","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Iowa","19","All age groups","Asian","Both sexes","73",151,"48,358"
"Chlamydia","2009","Iowa","19","All age groups","Black/African American","Both sexes","1,925",2445.7,"78,709"
"Chlamydia","2009","Iowa","19","All age groups","Hispanic/Latino","Both sexes","501",372.6,"134,444"
"Chlamydia","2009","Iowa","19","All age groups","White","Both sexes","5,699",210.8,"2,703,255"
"Chlamydia","2010","Iowa","19","All age groups","Asian","Both sexes","91",168.3,"54,083"
"Chlamydia","2010","Iowa","19","All age groups","Black/African American","Both sexes","1,923",2173.8,"88,461"
"Chlamydia","2010","Iowa","19","All age groups","Hispanic/Latino","Both sexes","653",426.9,"152,967"
"Chlamydia","2010","Iowa","19","All age groups","White","Both sexes","6,322",233.8,"2,704,231"
"Chlamydia","2015","Iowa","19","All age groups","Asian","Both sexes","173",239.7,"72,183"
"Chlamydia","2015","Iowa","19","All age groups","Black/African American","Both sexes","2,194",2091.7,"104,892"
"Chlamydia","2015","Iowa","19","All age groups","Hispanic/Latino","Both sexes","934",522.9,"178,620"
"Chlamydia","2015","Iowa","19","All age groups","White","Both sexes","7,840",289.6,"2,707,637"
"Chlamydia","2006","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2012","Iowa","19","All age groups","Asian","Both sexes","116",189.8,"61,103"
"Chlamydia","2012","Iowa","19","All age groups","Black/African American","Both sexes","1,884",2015.4,"93,478"
"Chlamydia","2012","Iowa","19","All age groups","Hispanic/Latino","Both sexes","804",492.3,"163,311"
"Chlamydia","2012","Iowa","19","All age groups","White","Both sexes","6,804",251.6,"2,704,211"
"Chlamydia","2002","Iowa","19","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Iowa","19","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Iowa","19","All age groups","Asian","Both sexes","104",181.2,"57,388"
"Chlamydia","2011","Iowa","19","All age groups","Black/African American","Both sexes","1,986",2179.7,"91,115"
"Chlamydia","2011","Iowa","19","All age groups","Hispanic/Latino","Both sexes","663",418.9,"158,284"
"Chlamydia","2011","Iowa","19","All age groups","White","Both sexes","6,458",238.7,"2,705,880"
"Chlamydia","2016","Iowa","19","All age groups","Asian","Both sexes","225",311.7,"72,183"
"Chlamydia","2016","Iowa","19","All age groups","Black/African American","Both sexes","2,472",2356.7,"104,892"
"Chlamydia","2016","Iowa","19","All age groups","Hispanic/Latino","Both sexes","1,066",596.8,"178,620"
"Chlamydia","2016","Iowa","19","All age groups","White","Both sexes","8,152",301.1,"2,707,637"
"Chlamydia","2003","Iowa","19","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Iowa","19","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2012","Kansas","20","All age groups","Asian","Both sexes","74",100.5,"73,608"
"Chlamydia","2012","Kansas","20","All age groups","Black/African American","Both sexes","2,097",1245.5,"168,364"
"Chlamydia","2012","Kansas","20","All age groups","Hispanic/Latino","Both sexes","1,141",359.7,"317,226"
"Chlamydia","2012","Kansas","20","All age groups","White","Both sexes","3,952",176.8,"2,235,438"
"Chlamydia","2002","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Kansas","20","All age groups","Asian","Both sexes","30",49.4,"60,723"
"Chlamydia","2008","Kansas","20","All age groups","Black/African American","Both sexes","2,003",1225.4,"163,460"
"Chlamydia","2008","Kansas","20","All age groups","Hispanic/Latino","Both sexes","873",342.3,"255,076"
"Chlamydia","2008","Kansas","20","All age groups","White","Both sexes","3,130",139.4,"2,245,569"
"Chlamydia","2016","Kansas","20","All age groups","Asian","Both sexes","95",115.4,"82,289"
"Chlamydia","2016","Kansas","20","All age groups","Black/African American","Both sexes","2,096",1219.8,"171,833"
"Chlamydia","2016","Kansas","20","All age groups","Hispanic/Latino","Both sexes","1,285",381.8,"336,594"
"Chlamydia","2016","Kansas","20","All age groups","White","Both sexes","4,372",196.6,"2,223,682"
"Chlamydia","2005","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Kansas","20","All age groups","Asian","Both sexes","71",113.6,"62,486"
"Chlamydia","2009","Kansas","20","All age groups","Black/African American","Both sexes","2,152",1302.8,"165,179"
"Chlamydia","2009","Kansas","20","All age groups","Hispanic/Latino","Both sexes","955",361,"264,553"
"Chlamydia","2009","Kansas","20","All age groups","White","Both sexes","3,524",156.4,"2,253,262"
"Chlamydia","2001","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Kansas","20","All age groups","Asian","Both sexes","67",97.9,"68,414"
"Chlamydia","2010","Kansas","20","All age groups","Black/African American","Both sexes","1,914",1165.5,"164,216"
"Chlamydia","2010","Kansas","20","All age groups","Hispanic/Latino","Both sexes","881",291.5,"302,268"
"Chlamydia","2010","Kansas","20","All age groups","White","Both sexes","3,039",136,"2,235,178"
"Chlamydia","2013","Kansas","20","All age groups","Asian","Both sexes","64",84,"76,229"
"Chlamydia","2013","Kansas","20","All age groups","Black/African American","Both sexes","1,888",1113.4,"169,577"
"Chlamydia","2013","Kansas","20","All age groups","Hispanic/Latino","Both sexes","1,042",322.2,"323,377"
"Chlamydia","2013","Kansas","20","All age groups","White","Both sexes","3,448",154.5,"2,232,298"
"Chlamydia","2014","Kansas","20","All age groups","Asian","Both sexes","82",103.5,"79,260"
"Chlamydia","2014","Kansas","20","All age groups","Black/African American","Both sexes","1,767",1036.5,"170,480"
"Chlamydia","2014","Kansas","20","All age groups","Hispanic/Latino","Both sexes","1,145",346.9,"330,089"
"Chlamydia","2014","Kansas","20","All age groups","White","Both sexes","3,316",148.9,"2,227,742"
"Chlamydia","2001","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2015","Kansas","20","All age groups","Asian","Both sexes","83",100.9,"82,289"
"Chlamydia","2015","Kansas","20","All age groups","Black/African American","Both sexes","1,718",999.8,"171,833"
"Chlamydia","2015","Kansas","20","All age groups","Hispanic/Latino","Both sexes","1,046",310.8,"336,594"
"Chlamydia","2015","Kansas","20","All age groups","White","Both sexes","3,603",162,"2,223,682"
"Chlamydia","2000","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kansas","20","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kansas","20","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kansas","20","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kansas","20","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Kansas","20","All age groups","Asian","Both sexes","59",83.3,"70,855"
"Chlamydia","2011","Kansas","20","All age groups","Black/African American","Both sexes","2,054",1239.3,"165,737"
"Chlamydia","2011","Kansas","20","All age groups","Hispanic/Latino","Both sexes","894",288.9,"309,403"
"Chlamydia","2011","Kansas","20","All age groups","White","Both sexes","3,347",149.8,"2,233,882"
"Chlamydia","2007","Kansas","20","All age groups","Asian","Both sexes","39",66,"59,059"
"Chlamydia","2007","Kansas","20","All age groups","Black/African American","Both sexes","1,767",1102.3,"160,298"
"Chlamydia","2007","Kansas","20","All age groups","Hispanic/Latino","Both sexes","706",287.8,"245,345"
"Chlamydia","2007","Kansas","20","All age groups","White","Both sexes","2,600",116.1,"2,239,894"
"Chlamydia","2001","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","Kentucky","21","All age groups","Asian","Both sexes","60",96.1,"62,421"
"Chlamydia","2016","Kentucky","21","All age groups","Black/African American","Both sexes","4,397",1232,"356,885"
"Chlamydia","2016","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","465",305.5,"152,224"
"Chlamydia","2016","Kentucky","21","All age groups","White","Both sexes","6,774",179.8,"3,767,688"
"Chlamydia","2005","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Kentucky","21","All age groups","Asian","Both sexes","33",76.5,"43,118"
"Chlamydia","2008","Kentucky","21","All age groups","Black/African American","Both sexes","3,446",1059.5,"325,258"
"Chlamydia","2008","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","259",238.5,"108,613"
"Chlamydia","2008","Kentucky","21","All age groups","White","Both sexes","3,994",106.4,"3,753,818"
"Chlamydia","2011","Kentucky","21","All age groups","Asian","Both sexes","51",97.8,"52,124"
"Chlamydia","2011","Kentucky","21","All age groups","Black/African American","Both sexes","4,919",1442.5,"341,017"
"Chlamydia","2011","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","482",350.8,"137,386"
"Chlamydia","2011","Kentucky","21","All age groups","White","Both sexes","6,540",173.9,"3,761,390"
"Chlamydia","2014","Kentucky","21","All age groups","Asian","Both sexes","57",95.5,"59,716"
"Chlamydia","2014","Kentucky","21","All age groups","Black/African American","Both sexes","4,770",1349.3,"353,517"
"Chlamydia","2014","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","481",322.6,"149,081"
"Chlamydia","2014","Kentucky","21","All age groups","White","Both sexes","6,928",183.9,"3,766,471"
"Chlamydia","2007","Kentucky","21","All age groups","Asian","Both sexes","20",48,"41,697"
"Chlamydia","2007","Kentucky","21","All age groups","Black/African American","Both sexes","2,852",885.4,"322,107"
"Chlamydia","2007","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","163",159.2,"102,372"
"Chlamydia","2007","Kentucky","21","All age groups","White","Both sexes","3,726",99.8,"3,733,423"
"Chlamydia","2013","Kentucky","21","All age groups","Asian","Both sexes","66",115.8,"57,019"
"Chlamydia","2013","Kentucky","21","All age groups","Black/African American","Both sexes","4,373",1250,"349,832"
"Chlamydia","2013","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","455",313,"145,370"
"Chlamydia","2013","Kentucky","21","All age groups","White","Both sexes","6,882",182.8,"3,765,080"
"Chlamydia","2004","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","Kentucky","21","All age groups","Asian","Both sexes","54",108.9,"49,605"
"Chlamydia","2010","Kentucky","21","All age groups","Black/African American","Both sexes","4,764",1417,"336,208"
"Chlamydia","2010","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","441",329.1,"134,012"
"Chlamydia","2010","Kentucky","21","All age groups","White","Both sexes","6,178",164.5,"3,754,786"
"Chlamydia","2015","Kentucky","21","All age groups","Asian","Both sexes","52",83.3,"62,421"
"Chlamydia","2015","Kentucky","21","All age groups","Black/African American","Both sexes","4,530",1269.3,"356,885"
"Chlamydia","2015","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","464",304.8,"152,224"
"Chlamydia","2015","Kentucky","21","All age groups","White","Both sexes","6,943",184.3,"3,767,688"
"Chlamydia","2002","Kentucky","21","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kentucky","21","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kentucky","21","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Kentucky","21","All age groups","White","Both sexes","Data not available","Data not available","NA"
